,city_numeric,street_numeric,area,number_of_rooms,floors,floor,price_per_square_m,total_price,build_year,0heating,Aeroterminis,Autonominis,Centrinis,Centrinis-kolektorinis,Dujinis,Elektrinis,Kietu kuru,Kitas,0furnishment,Dalinė apdaila,Neįrengtas / Statomas,Pilnai įrengtas,Reikalingas remontas,Suremontuotas,Tvarkingas,0building,Blokinis,Karkasinis,Medinis,Monolitas,Mūrinis
761,47,27,42.76,2,4,4,1625.35,69500.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
762,47,27,36.25,2,4,4,1641.38,59500.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
763,47,27,36.25,2,4,4,1765.52,64000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
764,109,241,43.42,2,5,4,4606.17,200000.0,2017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
765,47,27,26.71,1,4,3,1946.84,52000.0,2023,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
766,47,27,42.76,2,4,3,1520.11,65000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
767,47,27,22.32,1,4,3,1926.52,43000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
768,47,27,51.39,3,4,3,1712.4,88000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
769,47,27,35.95,2,4,3,1780.25,64000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
770,47,27,35.95,2,4,3,1780.25,64000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
771,47,27,51.39,3,4,3,1634.56,84000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
772,47,27,22.32,1,4,3,1926.52,43000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
773,47,27,42.76,2,4,3,1625.35,69500.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
774,47,27,36.25,2,4,3,1765.52,64000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
775,47,27,26.71,1,4,3,1946.84,52000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
776,47,27,36.25,2,4,2,1641.38,59500.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
777,47,27,36.25,2,4,2,1641.38,59500.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
778,47,27,42.76,2,4,2,1625.35,69500.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
779,47,27,22.32,1,4,2,1926.52,43000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
780,47,27,51.39,3,4,2,1634.56,84000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
781,47,27,35.95,2,4,2,1780.25,64000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
782,47,27,26.71,1,4,2,1946.84,52000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
783,47,27,26.71,1,4,2,1946.84,52000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
784,47,27,35.95,2,4,2,1780.25,64000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
785,47,27,51.39,3,4,2,1634.56,84000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
786,47,27,22.32,1,4,2,1926.52,43000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
787,47,27,42.76,2,4,2,1625.35,69500.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
788,117,134,33.52,2,5,2,1088.9,36500.0,1971,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
789,109,501,49.56,2,7,7,3410.01,169000.0,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
790,109,280,54.04,2,4,4,3312.36,179000.0,2012,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
791,109,280,54.04,2,4,4,3312.36,179000.0,2012,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
792,68,433,90.69,5,3,1,4686.29,425000.0,1975,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
793,47,27,51.39,3,4,1,1634.56,84000.0,2023,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
794,47,27,36.25,2,4,1,1641.38,59500.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
795,47,27,42.76,2,4,1,1824.13,78000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
796,47,27,22.32,1,4,1,2105.73,47000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
797,47,27,51.39,3,4,1,1673.48,86000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
798,47,27,35.95,2,4,1,1599.44,57500.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
799,47,27,29.28,1,4,1,1895.49,55500.0,2023,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
800,47,27,35.95,2,4,1,1613.35,58000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
801,109,562,62.75,3,9,1,2151.39,135000.0,1969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
802,42,46,61.07,3,9,5,1306.7,79800.0,1989,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
803,47,27,22.32,1,4,1,2105.73,47000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
804,47,27,42.76,2,4,1,1824.13,78000.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
805,109,428,83.23,4,2,2,1910.37,159000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
806,109,501,39.79,1,7,7,3166.62,126000.0,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
807,42,526,81.31,4,9,1,1168.37,95000.0,1988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
808,120,76,74.54,3,3,2,482.96,36000.0,1975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
809,47,27,29.28,1,4,1,1895.49,55500.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
810,42,52,72.79,4,2,2,1372.44,99900.0,1966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
811,104,115,34.97,2,4,1,1701.46,59500.0,1988,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
812,47,44,50.5,2,9,4,1188.12,60000.0,1969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
813,58,196,42.3,2,1,1,472.81,20000.0,1903,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
814,26,551,55.78,2,4,1,1457.51,81300.0,2007,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
815,42,43,48.81,2,5,5,1595.98,77900.0,1991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
816,42,4,55.6,3,2,1,897.48,49900.0,1932,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
817,42,4,51.76,3,2,2,1526.28,79000.0,1932,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
818,109,189,96.17,4,5,3,2953.1,284000.0,1996,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
819,109,386,90.0,3,5,2,4100.0,369000.0,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
820,109,67,100.32,4,4,3,2890.75,290000.0,2021,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
821,117,555,44.34,2,2,2,248.08,11000.0,1900,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
822,109,522,52.73,3,9,4,2216.95,116900.0,1992,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
823,42,502,63.38,3,7,6,2918.9,185000.0,2020,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
824,109,562,184.92,6,5,4,1946.43,359933.0,1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
825,109,225,77.38,3,10,10,1667.1,129000.0,1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
826,109,253,132.0,4,5,3,4583.33,605000.0,2010,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
827,109,542,61.0,3,3,2,4670.49,284900.0,1940,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
828,109,565,79.88,3,9,9,3492.74,279000.0,2021,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
829,109,248,62.57,3,1,1,3979.54,249000.0,2020,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
830,109,443,69.0,2,11,3,2969.57,204900.0,2006,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
831,109,114,56.87,3,5,4,1739.05,98900.0,1962,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
832,109,78,24.66,1,5,4,2149.23,53000.0,1964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
833,42,328,77.46,4,5,1,1418.8,109900.0,1972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
834,42,311,54.93,2,16,14,1438.19,79000.0,1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
835,47,275,19.0,1,4,3,657.89,12500.0,1958,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
836,42,224,108.0,4,2,1,2490.74,269000.0,1977,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
837,109,40,46.17,2,3,3,2382.5,110000.0,2022,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
838,46,93,43.17,1,1,1,579.11,25000.0,1960,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
839,76,92,49.0,2,5,5,918.37,45000.0,1970,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
840,109,562,67.11,3,12,12,2369.24,159000.0,1975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
841,109,272,55.0,2,5,5,3036.36,167000.0,1969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
842,20,245,53.7,2,4,4,2197.39,118000.0,2020,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
843,42,145,104.0,4,3,1,1471.15,153000.0,1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
844,109,542,66.6,3,5,2,4204.2,280000.0,2010,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
845,75,473,44.18,3,3,3,3689.45,163000.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
846,32,202,44.0,2,5,5,1202.27,52900.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
847,109,126,42.89,2,9,5,2774.54,119000.0,2008,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
848,42,24,93.75,4,3,1,1917.87,179800.0,2022,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
849,109,241,68.0,3,5,5,3970.59,270000.0,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
850,109,118,75.28,3,6,3,3586.61,270000.0,2020,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
851,59,230,61.93,4,2,1,726.63,45000.0,1962,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
852,42,50,74.04,3,4,1,3984.33,295000.0,2020,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
853,47,180,44.0,2,4,2,1431.82,63000.0,1960,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
854,42,46,51.75,2,9,9,1661.82,85999.0,1991,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
855,109,199,33.25,1,5,3,4466.17,148500.0,2021,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
856,109,565,50.51,2,9,1,4349.63,219700.0,2021,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
857,116,361,69.73,4,5,3,860.46,60000.0,1970,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
858,103,492,55.64,3,2,1,2534.15,141000.0,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
859,76,296,61.66,3,5,1,924.42,57000.0,1970,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
860,109,387,80.86,4,16,13,2151.87,174000.0,1994,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
861,109,347,90.0,4,2,1,5433.33,489000.0,1940,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
862,109,234,51.0,2,5,4,2823.53,144000.0,1985,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
863,75,510,50.43,2,4,4,3226.25,162700.0,2007,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
864,109,120,44.55,2,5,3,4152.64,185000.0,2022,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
865,109,45,53.03,3,12,4,2357.16,125000.0,1984,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
866,109,185,70.0,3,6,1,2357.14,165000.0,1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
867,42,327,89.9,3,3,2,1913.24,172000.0,1934,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
868,109,20,41.4,2,5,1,2413.04,99900.0,1963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
869,42,550,98.82,4,2,1,1517.91,150000.0,1961,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
870,109,447,47.0,2,5,3,2489.36,117000.0,1969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
871,42,267,80.57,4,5,1,1216.33,98000.0,1970,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
872,75,344,20.44,1,5,4,3600.78,73600.0,2007,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
873,116,93,84.12,3,3,3,1414.65,119000.0,1976,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
874,47,369,53.0,2,3,2,886.79,47000.0,1961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
875,109,104,58.31,2,5,5,2154.0,125600.0,2000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
876,109,11,75.16,3,4,1,3186.54,239500.0,1940,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
877,42,55,52.82,2,2,1,1041.25,54999.0,1927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
878,109,84,104.45,3,16,14,2862.61,299000.0,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
879,61,274,32.71,1,5,3,1284.01,42000.0,1986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
880,109,335,52.0,2,6,6,2844.23,147900.0,2009,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
881,28,409,90.77,3,2,2,1432.19,130000.0,1969,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
882,23,52,114.0,4,7,5,2087.72,238000.0,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
883,56,310,54.4,3,5,4,818.01,44500.0,1973,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
884,42,385,83.09,4,9,1,1190.28,98900.0,1980,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
885,98,442,64.57,3,4,4,2617.31,169000.0,1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
886,42,310,78.0,4,5,5,1346.15,105000.0,1977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
887,42,328,50.5,2,5,5,1386.12,69999.0,1971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
888,42,216,74.15,3,1,1,1038.44,77000.0,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
889,42,224,121.0,3,2,2,3500.0,423500.0,1883,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
890,42,224,184.0,3,2,2,3532.61,650000.0,1883,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
891,109,390,60.24,3,5,1,2905.05,175000.0,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
892,81,433,48.09,3,1,2,603.04,29000.0,1982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
893,42,210,18.0,1,12,10,1361.11,24500.0,1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
894,109,562,47.8,2,5,3,2092.05,100000.0,1966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
895,61,380,67.79,3,5,1,693.32,47000.0,1978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
896,75,475,37.2,2,3,2,3897.85,145000.0,2022,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
897,75,475,55.99,3,3,2,4386.5,245600.0,2022,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
898,87,396,36.67,1,2,2,818.11,30000.0,1987,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
899,99,279,67.19,3,5,2,892.99,60000.0,1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
900,109,532,204.88,4,4,2,8541.59,1750000.0,2009,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
901,109,62,30.84,2,5,2,1945.53,60000.0,1972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
902,109,395,117.05,2,3,3,1272.96,149000.0,1963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
903,42,167,43.67,2,2,2,1190.75,52000.0,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
904,109,277,44.17,2,5,5,2150.78,95000.0,1966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
905,86,374,81.06,4,5,2,430.55,34900.0,1974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
906,109,478,51.0,2,5,1,1862.75,95000.0,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
907,42,2,44.96,2,16,9,2900.0,130384.0,2021,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
908,109,431,81.0,3,3,3,5740.74,465000.0,1940,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
909,9,89,92.42,2,4,2,2326.34,215000.0,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
910,57,213,60.0,3,5,2,1908.87,114532.0,2022,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
911,42,429,81.64,3,3,3,2021.07,165000.0,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
912,109,84,63.96,3,9,2,1688.56,108000.0,1978,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
913,109,562,30.74,1,11,3,3900.46,119900.0,2008,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
914,75,117,53.0,3,2,2,1884.91,99900.0,2022,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
915,109,61,59.96,3,5,5,2251.5,135000.0,1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
916,75,117,39.87,2,2,1,2505.64,99900.0,2022,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
917,109,33,33.59,1,4,3,5894.61,198000.0,2020,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
918,56,140,52.3,2,9,9,726.58,38000.0,1978,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
919,8,357,107.67,0,0,0,2312.62,249000.0,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
920,75,48,29.79,1,3,2,3860.36,115000.0,2021,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
921,2,417,69.6,4,5,4,991.38,69000.0,1975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
922,42,449,68.86,3,5,4,1408.66,97000.0,1971,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
923,109,461,96.22,4,5,1,2379.96,229000.0,1970,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
924,117,433,30.51,1,5,4,812.85,24800.0,1973,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
925,116,361,51.15,2,5,4,957.97,49000.0,1972,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
926,42,350,65.0,3,5,2,1838.46,119500.0,1985,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
927,75,344,22.52,1,5,3,3601.24,81100.0,2007,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
928,75,344,20.44,1,5,3,3600.78,73600.0,2007,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
929,109,432,52.16,3,4,2,4026.07,210000.0,1940,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
930,80,414,50.08,2,5,5,998.4,50000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
931,42,328,28.62,1,5,4,1848.36,52900.0,1970,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
932,109,59,48.5,2,2,1,6000.0,291000.0,1940,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
933,109,335,70.03,3,9,2,2498.93,175000.0,2009,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
934,109,453,36.03,1,9,8,3191.78,115000.0,2007,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
935,109,91,79.65,3,5,3,3020.0,240543.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
936,42,95,50.21,3,3,3,1892.05,95000.0,1895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
937,117,439,86.78,3,2,1,685.64,59500.0,1885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
938,77,214,79.08,4,2,1,628.48,49700.0,1974,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
939,116,129,70.56,3,4,3,1176.3,83000.0,1997,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
940,109,91,46.63,2,5,2,3079.99,143620.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
941,109,91,37.71,1,5,1,3110.0,117278.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
942,109,91,55.64,3,5,1,3120.0,173597.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
943,99,140,42.38,2,4,2,1250.59,53000.0,1961,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
944,103,340,69.0,3,3,3,1297.1,89500.0,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
945,109,91,64.28,3,5,2,3070.01,197340.0,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
946,42,53,61.0,3,5,1,1377.05,84000.0,1967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
947,55,332,29.31,1,5,5,784.72,23000.0,1976,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
948,109,541,126.0,4,4,3,4515.87,569000.0,2020,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
949,109,197,106.95,6,4,3,3085.55,330000.0,1940,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
